method,seed,mashup_id,group,positive_count,Recall@5,NDCG@5,MAP@5,Recall@10,NDCG@10,MAP@10
SCF-LightGCN+BGE,1,47,Head,4,0.25,0.3903800499921017,0.25,0.25,0.3903800499921017,0.25
SCF-LightGCN+BGE,1,51,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
SCF-LightGCN+BGE,1,51,Tail,1,1.0,0.6309297535714575,0.5,1.0,0.6309297535714575,0.5
SCF-LightGCN+BGE,1,57,Head,3,0.3333333333333333,0.2960819109658652,0.16666666666666666,0.3333333333333333,0.2960819109658652,0.16666666666666666
SCF-LightGCN+BGE,1,57,Middle,1,0.0,0.0,0.0,0.0,0.0,0.0
SCF-LightGCN+BGE,1,62,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
SCF-LightGCN+BGE,1,63,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
SCF-LightGCN+BGE,1,64,Head,3,0.6666666666666666,0.6713860725233041,0.5,0.6666666666666666,0.6713860725233041,0.5
SCF-LightGCN+BGE,1,71,Head,2,1.0,1.0,1.0,1.0,1.0,1.0
SCF-LightGCN+BGE,1,73,Head,2,0.5,0.6131471927654584,0.5,0.5,0.6131471927654584,0.5
SCF-LightGCN+BGE,1,78,Head,2,1.0,1.0,1.0,1.0,1.0,1.0
SCF-LightGCN+BGE,1,93,Head,1,1.0,0.6309297535714575,0.5,1.0,0.6309297535714575,0.5
SCF-LightGCN+BGE,1,93,Middle,1,1.0,1.0,1.0,1.0,1.0,1.0
SCF-LightGCN+BGE,1,97,Head,5,0.2,0.3391602052736161,0.2,0.4,0.4599715079731103,0.26666666666666666
SCF-LightGCN+BGE,1,100,Head,2,0.5,0.6131471927654584,0.5,1.0,0.8315546295836225,0.6666666666666666
SCF-LightGCN+BGE,1,105,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
SCF-LightGCN+BGE,1,106,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
SCF-LightGCN+BGE,1,108,Head,3,0.6666666666666666,0.7653606369886217,0.6666666666666666,0.6666666666666666,0.7653606369886217,0.6666666666666666
SCF-LightGCN+BGE,1,110,Head,2,1.0,1.0,1.0,1.0,1.0,1.0
SCF-LightGCN+BGE,1,113,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
SCF-LightGCN+BGE,1,116,Head,2,1.0,1.0,1.0,1.0,1.0,1.0
SCF-LightGCN+BGE,1,123,Head,12,0.16666666666666666,0.48522855511632257,0.3,0.25,0.37850091886658266,0.18
SCF-LightGCN+BGE,1,123,Unseen,2,0.0,0.0,0.0,0.0,0.0,0.0
SCF-LightGCN+BGE,1,127,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
SCF-LightGCN+BGE,1,127,Unseen,1,0.0,0.0,0.0,0.0,0.0,0.0
SCF-LightGCN+BGE,1,128,Head,4,1.0,1.0,1.0,1.0,1.0,1.0
SCF-LightGCN+BGE,1,129,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
SCF-LightGCN+BGE,1,132,Head,3,1.0,0.9674679834891693,0.9166666666666666,1.0,0.9674679834891693,0.9166666666666666
SCF-LightGCN+BGE,1,136,Head,2,1.0,1.0,1.0,1.0,1.0,1.0
SCF-LightGCN+BGE,1,139,Head,2,0.5,0.6131471927654584,0.5,1.0,0.8315546295836225,0.6666666666666666
SCF-LightGCN+BGE,1,142,Head,3,0.3333333333333333,0.46927872602275644,0.3333333333333333,0.3333333333333333,0.46927872602275644,0.3333333333333333
SCF-LightGCN+BGE,1,142,Middle,2,0.0,0.0,0.0,0.0,0.0,0.0
SCF-LightGCN+BGE,1,142,Unseen,1,0.0,0.0,0.0,0.0,0.0,0.0
SCF-LightGCN+BGE,1,143,Head,6,0.3333333333333333,0.34519134224686937,0.18,0.3333333333333333,0.3079834593168982,0.15
SCF-LightGCN+BGE,1,152,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
SCF-LightGCN+BGE,1,154,Head,3,0.3333333333333333,0.46927872602275644,0.3333333333333333,0.3333333333333333,0.46927872602275644,0.3333333333333333
SCF-LightGCN+BGE,1,154,Middle,1,0.0,0.0,0.0,0.0,0.0,0.0
SCF-LightGCN+BGE,1,156,Head,4,0.5,0.5855700749881525,0.41666666666666663,0.5,0.5855700749881525,0.41666666666666663
SCF-LightGCN+BGE,1,156,Tail,1,0.0,0.0,0.0,0.0,0.0,0.0
SCF-LightGCN+BGE,1,156,Unseen,1,0.0,0.0,0.0,0.0,0.0,0.0
SCF-LightGCN+BGE,1,158,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
SCF-LightGCN+BGE,1,162,Head,2,1.0,1.0,1.0,1.0,1.0,1.0
SCF-LightGCN+BGE,1,172,Head,2,1.0,1.0,1.0,1.0,1.0,1.0
SCF-LightGCN+BGE,1,189,Head,4,0.25,0.3903800499921017,0.25,0.25,0.3903800499921017,0.25
SCF-LightGCN+BGE,1,197,Head,4,0.5,0.5855700749881525,0.41666666666666663,0.5,0.5855700749881525,0.41666666666666663
SCF-LightGCN+BGE,1,219,Head,2,1.0,1.0,1.0,1.0,1.0,1.0
SCF-LightGCN+BGE,1,219,Tail,1,0.0,0.0,0.0,0.0,0.0,0.0
SCF-LightGCN+BGE,1,219,Unseen,1,0.0,0.0,0.0,0.0,0.0,0.0
SCF-LightGCN+BGE,1,221,Head,3,0.3333333333333333,0.46927872602275644,0.3333333333333333,0.3333333333333333,0.46927872602275644,0.3333333333333333
SCF-LightGCN+BGE,1,221,Unseen,1,0.0,0.0,0.0,0.0,0.0,0.0
SCF-LightGCN+BGE,1,229,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
SCF-LightGCN+BGE,1,229,Tail,2,0.5,0.38685280723454163,0.25,0.5,0.38685280723454163,0.25
SCF-LightGCN+BGE,1,233,Head,1,0.0,0.0,0.0,1.0,0.31546487678572877,0.125
SCF-LightGCN+BGE,1,233,Unseen,1,0.0,0.0,0.0,1.0,0.3333333333333333,0.14285714285714285
SCF-LightGCN+BGE,1,241,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
SCF-LightGCN+BGE,1,247,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
SCF-LightGCN+BGE,1,248,Head,4,0.5,0.6366824387328317,0.5,0.5,0.6366824387328317,0.5
SCF-LightGCN+BGE,1,248,Middle,2,0.0,0.0,0.0,1.0,0.40298313359773236,0.19444444444444442
SCF-LightGCN+BGE,1,254,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
SCF-LightGCN+BGE,1,259,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
SCF-LightGCN+BGE,1,268,Head,3,0.3333333333333333,0.46927872602275644,0.3333333333333333,0.3333333333333333,0.46927872602275644,0.3333333333333333
SCF-LightGCN+BGE,1,268,Tail,1,0.0,0.0,0.0,0.0,0.0,0.0
SCF-LightGCN+BGE,1,268,Unseen,1,0.0,0.0,0.0,0.0,0.0,0.0
SCF-LightGCN+BGE,1,271,Head,3,0.6666666666666666,0.7653606369886217,0.6666666666666666,1.0,0.9134015924715543,0.7916666666666666
SCF-LightGCN+BGE,1,272,Head,2,1.0,1.0,1.0,1.0,1.0,1.0
SCF-LightGCN+BGE,1,274,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
SCF-LightGCN+BGE,1,275,Head,3,0.3333333333333333,0.23463936301137822,0.1111111111111111,0.6666666666666666,0.370291336443826,0.17777777777777778
SCF-LightGCN+BGE,1,275,Middle,1,0.0,0.0,0.0,0.0,0.0,0.0
SCF-LightGCN+BGE,1,276,Head,4,0.25,0.15101961822780524,0.05,0.5,0.29007579773858083,0.13333333333333333
SCF-LightGCN+BGE,1,287,Head,2,0.5,0.6131471927654584,0.5,0.5,0.6131471927654584,0.5
SCF-LightGCN+BGE,1,290,Head,2,0.5,0.6131471927654584,0.5,1.0,0.8315546295836225,0.6666666666666666
SCF-LightGCN+BGE,1,293,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
SCF-LightGCN+BGE,1,299,Head,3,0.3333333333333333,0.46927872602275644,0.3333333333333333,0.6666666666666666,0.6364391809889587,0.4444444444444444
SCF-LightGCN+BGE,1,299,Middle,1,1.0,0.43067655807339306,0.25,1.0,0.43067655807339306,0.25
SCF-LightGCN+BGE,1,299,Unseen,1,0.0,0.0,0.0,0.0,0.0,0.0
SCF-LightGCN+BGE,1,302,Head,3,0.6666666666666666,0.7653606369886217,0.6666666666666666,0.6666666666666666,0.7653606369886217,0.6666666666666666
SCF-LightGCN+BGE,1,306,Head,1,1.0,0.6309297535714575,0.5,1.0,0.6309297535714575,0.5
SCF-LightGCN+BGE,1,306,Unseen,1,0.0,0.0,0.0,1.0,0.3562071871080222,0.16666666666666666
SCF-LightGCN+BGE,1,310,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
SCF-LightGCN+BGE,1,312,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
SCF-LightGCN+BGE,1,314,Head,3,0.3333333333333333,0.46927872602275644,0.3333333333333333,0.3333333333333333,0.46927872602275644,0.3333333333333333
SCF-LightGCN+BGE,1,316,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
SCF-LightGCN+BGE,1,321,Head,4,0.25,0.3903800499921017,0.25,0.25,0.3903800499921017,0.25
SCF-LightGCN+BGE,1,327,Head,3,1.0,1.0,1.0,1.0,1.0,1.0
SCF-LightGCN+BGE,1,327,Middle,1,0.0,0.0,0.0,1.0,0.3010299956639812,0.1111111111111111
SCF-LightGCN+BGE,1,328,Head,2,1.0,0.6509209298071326,0.5,1.0,0.6509209298071326,0.5
SCF-LightGCN+BGE,1,331,Head,1,1.0,0.6309297535714575,0.5,1.0,0.6309297535714575,0.5
SCF-LightGCN+BGE,1,334,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
SCF-LightGCN+BGE,1,334,Middle,1,0.0,0.0,0.0,0.0,0.0,0.0
SCF-LightGCN+BGE,1,339,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
SCF-LightGCN+BGE,1,340,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
SCF-LightGCN+BGE,1,351,Head,2,1.0,1.0,1.0,1.0,1.0,1.0
SCF-LightGCN+BGE,1,352,Head,3,0.3333333333333333,0.46927872602275644,0.3333333333333333,0.3333333333333333,0.46927872602275644,0.3333333333333333
SCF-LightGCN+BGE,1,362,Head,4,0.5,0.6366824387328317,0.5,0.75,0.7541985434892589,0.5833333333333334
SCF-LightGCN+BGE,1,370,Head,2,0.5,0.6131471927654584,0.5,0.5,0.6131471927654584,0.5
SCF-LightGCN+BGE,1,372,Head,6,0.3333333333333333,0.30078518014914984,0.14666666666666667,0.3333333333333333,0.26836379988737025,0.12222222222222223
SCF-LightGCN+BGE,1,377,Head,2,1.0,1.0,1.0,1.0,1.0,1.0
SCF-LightGCN+BGE,1,378,Head,2,1.0,1.0,1.0,1.0,1.0,1.0
SCF-LightGCN+BGE,1,384,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
SCF-LightGCN+BGE,1,384,Unseen,1,0.0,0.0,0.0,0.0,0.0,0.0
SCF-LightGCN+BGE,1,392,Head,3,0.6666666666666666,0.7653606369886217,0.6666666666666666,1.0,0.9325210919548239,0.8333333333333334
SCF-LightGCN+BGE,1,394,Head,4,0.75,0.787702056960637,0.65,0.75,0.787702056960637,0.65
SCF-LightGCN+BGE,1,399,Head,7,0.0,0.0,0.0,0.0,0.0,0.0
SCF-LightGCN+BGE,1,399,Unseen,1,0.0,0.0,0.0,0.0,0.0,0.0
SCF-LightGCN+BGE,1,401,Head,3,0.3333333333333333,0.46927872602275644,0.3333333333333333,0.3333333333333333,0.46927872602275644,0.3333333333333333
SCF-LightGCN+BGE,1,407,Head,2,1.0,1.0,1.0,1.0,1.0,1.0
SCF-LightGCN+BGE,1,427,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
SCF-LightGCN+BGE,1,439,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
SCF-LightGCN+BGE,1,451,Head,3,0.3333333333333333,0.46927872602275644,0.3333333333333333,0.3333333333333333,0.46927872602275644,0.3333333333333333
SCF-LightGCN+BGE,1,453,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
SCF-LightGCN+BGE,1,456,Head,4,0.25,0.3903800499921017,0.25,0.25,0.3903800499921017,0.25
SCF-LightGCN+BGE,1,459,Head,4,0.5,0.5585075862632192,0.375,0.5,0.5585075862632192,0.375
SCF-LightGCN+BGE,1,465,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
SCF-LightGCN+BGE,1,480,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
SCF-LightGCN+BGE,1,483,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
SCF-LightGCN+BGE,1,487,Head,5,0.6,0.7227265726449519,0.6,0.6,0.7227265726449519,0.6
SCF-LightGCN+BGE,1,488,Head,3,0.3333333333333333,0.46927872602275644,0.3333333333333333,0.3333333333333333,0.46927872602275644,0.3333333333333333
SCF-LightGCN+BGE,1,492,Head,8,0.375,0.7227265726449519,0.6,0.375,0.5390031312763821,0.375
SCF-LightGCN+BGE,1,492,Middle,1,0.0,0.0,0.0,0.0,0.0,0.0
SCF-LightGCN+BGE,1,494,Head,5,0.0,0.0,0.0,0.0,0.0,0.0
SCF-LightGCN+BGE,1,499,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
SCF-LightGCN+BGE,1,502,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
SCF-LightGCN+BGE,1,507,Head,2,1.0,1.0,1.0,1.0,1.0,1.0
SCF-LightGCN+BGE,1,510,Head,2,1.0,1.0,1.0,1.0,1.0,1.0
SCF-LightGCN+BGE,1,514,Head,2,0.5,0.6131471927654584,0.5,0.5,0.6131471927654584,0.5
SCF-LightGCN+BGE,1,514,Middle,1,0.0,0.0,0.0,0.0,0.0,0.0
SCF-LightGCN+BGE,1,526,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
SCF-LightGCN+BGE,1,540,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
SCF-LightGCN+BGE,1,542,Head,2,1.0,1.0,1.0,1.0,1.0,1.0
SCF-LightGCN+BGE,1,546,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
SCF-LightGCN+BGE,1,552,Head,2,1.0,1.0,1.0,1.0,1.0,1.0
SCF-LightGCN+BGE,1,554,Head,3,0.3333333333333333,0.46927872602275644,0.3333333333333333,0.3333333333333333,0.46927872602275644,0.3333333333333333
SCF-LightGCN+BGE,1,561,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
SCF-LightGCN+BGE,1,563,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
SCF-LightGCN+BGE,1,564,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
SCF-LightGCN+BGE,1,566,Head,3,0.6666666666666666,0.7039180890341347,0.5555555555555555,0.6666666666666666,0.7039180890341347,0.5555555555555555
SCF-LightGCN+BGE,1,574,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
SCF-LightGCN+BGE,1,585,Head,2,1.0,1.0,1.0,1.0,1.0,1.0
SCF-LightGCN+BGE,1,587,Head,3,1.0,1.0,1.0,1.0,1.0,1.0
SCF-LightGCN+BGE,1,589,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
SCF-LightGCN+BGE,1,592,Head,2,1.0,1.0,1.0,1.0,1.0,1.0
SCF-LightGCN+BGE,1,598,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
SCF-LightGCN+BGE,1,601,Head,6,0.16666666666666666,0.3391602052736161,0.2,0.3333333333333333,0.3980628465882808,0.20833333333333334
SCF-LightGCN+BGE,1,602,Head,2,0.5,0.38685280723454163,0.25,0.5,0.38685280723454163,0.25
SCF-LightGCN+BGE,1,605,Head,13,0.3076923076923077,0.8687949224876582,0.8,0.3076923076923077,0.5637884576902256,0.4
SCF-LightGCN+BGE,1,605,Tail,1,0.0,0.0,0.0,0.0,0.0,0.0
SCF-LightGCN+BGE,1,607,Head,12,0.16666666666666666,0.5087403079104241,0.3333333333333333,0.25,0.40853591842579556,0.21666666666666665
SCF-LightGCN+BGE,1,607,Tail,1,0.0,0.0,0.0,0.0,0.0,0.0
SCF-LightGCN+BGE,1,613,Head,2,0.5,0.6131471927654584,0.5,0.5,0.6131471927654584,0.5
SCF-LightGCN+BGE,1,613,Middle,1,0.0,0.0,0.0,0.0,0.0,0.0
SCF-LightGCN+BGE,1,623,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
SCF-LightGCN+BGE,1,624,Head,11,0.18181818181818182,0.4703652827859579,0.27999999999999997,0.2727272727272727,0.3746661058764784,0.1775
SCF-LightGCN+BGE,1,624,Middle,2,0.0,0.0,0.0,0.0,0.0,0.0
SCF-LightGCN+BGE,1,624,Tail,1,0.0,0.0,0.0,0.0,0.0,0.0
SCF-LightGCN+BGE,1,624,Unseen,1,0.0,0.0,0.0,0.0,0.0,0.0
SCF-LightGCN+BGE,1,626,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
SCF-LightGCN+BGE,1,629,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
SCF-LightGCN+BGE,1,629,Unseen,1,1.0,0.43067655807339306,0.25,1.0,0.43067655807339306,0.25
SCF-LightGCN+BGE,1,630,Head,3,1.0,1.0,1.0,1.0,1.0,1.0
SCF-LightGCN+BGE,1,632,Head,2,1.0,1.0,1.0,1.0,1.0,1.0
SCF-LightGCN+BGE,1,650,Head,2,1.0,1.0,1.0,1.0,1.0,1.0
SCF-LightGCN+BGE,1,656,Head,2,0.5,0.6131471927654584,0.5,0.5,0.6131471927654584,0.5
SCF-LightGCN+BGE,1,659,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
SCF-LightGCN+BGE,1,659,Middle,1,0.0,0.0,0.0,0.0,0.0,0.0
SCF-LightGCN+BGE,1,666,Head,2,0.5,0.6131471927654584,0.5,0.5,0.6131471927654584,0.5
SCF-LightGCN+BGE,1,675,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
SCF-LightGCN+BGE,1,678,Head,2,0.5,0.6131471927654584,0.5,1.0,0.8315546295836225,0.6666666666666666
SCF-LightGCN+BGE,1,678,Unseen,1,0.0,0.0,0.0,0.0,0.0,0.0
SCF-LightGCN+BGE,1,679,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
SCF-LightGCN+BGE,1,692,Head,9,0.3333333333333333,0.7227265726449519,0.6,0.5555555555555556,0.6525338696093614,0.4629629629629629
SCF-LightGCN+BGE,1,692,Unseen,1,0.0,0.0,0.0,0.0,0.0,0.0
SCF-LightGCN+BGE,1,693,Head,2,0.5,0.6131471927654584,0.5,0.5,0.6131471927654584,0.5
SCF-LightGCN+BGE,1,697,Head,1,1.0,0.6309297535714575,0.5,1.0,0.6309297535714575,0.5
SCF-LightGCN+BGE,1,698,Head,5,0.4,0.5531464700081437,0.4,0.6,0.6739577727076379,0.5
SCF-LightGCN+BGE,1,699,Head,2,0.5,0.6131471927654584,0.5,0.5,0.6131471927654584,0.5
SCF-LightGCN+BGE,1,700,Head,2,0.5,0.6131471927654584,0.5,0.5,0.6131471927654584,0.5
SCF-LightGCN+BGE,1,704,Head,9,0.1111111111111111,0.3391602052736161,0.2,0.1111111111111111,0.23504554941448536,0.1111111111111111
SCF-LightGCN+BGE,1,706,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
SCF-LightGCN+BGE,1,716,Head,3,0.3333333333333333,0.46927872602275644,0.3333333333333333,0.6666666666666666,0.617319681505689,0.4166666666666667
SCF-LightGCN+BGE,1,718,Head,2,1.0,1.0,1.0,1.0,1.0,1.0
SCF-LightGCN+BGE,1,729,Head,1,1.0,0.6309297535714575,0.5,1.0,0.6309297535714575,0.5
SCF-LightGCN+BGE,1,731,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
SCF-LightGCN+BGE,1,737,Head,2,1.0,1.0,1.0,1.0,1.0,1.0
SCF-LightGCN+BGE,1,747,Head,1,1.0,0.6309297535714575,0.5,1.0,0.6309297535714575,0.5
SCF-LightGCN+BGE,1,752,Head,2,0.5,0.6131471927654584,0.5,1.0,0.7903864795495061,0.6
SCF-LightGCN+BGE,1,754,Head,4,0.25,0.3903800499921017,0.25,0.25,0.3903800499921017,0.25
SCF-LightGCN+BGE,1,757,Head,4,0.75,0.8318724637288826,0.75,0.75,0.8318724637288826,0.75
SCF-LightGCN+BGE,1,759,Head,3,0.6666666666666666,0.7653606369886217,0.6666666666666666,0.6666666666666666,0.7653606369886217,0.6666666666666666
SCF-LightGCN+BGE,1,762,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
SCF-LightGCN+BGE,1,770,Head,1,1.0,0.6309297535714575,0.5,1.0,0.6309297535714575,0.5
SCF-LightGCN+BGE,1,770,Middle,1,1.0,1.0,1.0,1.0,1.0,1.0
SCF-LightGCN+BGE,1,771,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
SCF-LightGCN+BGE,1,772,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
SCF-LightGCN+BGE,1,775,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
SCF-LightGCN+BGE,1,777,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
SCF-LightGCN+BGE,1,780,Head,2,0.5,0.6131471927654584,0.5,0.5,0.6131471927654584,0.5
SCF-LightGCN+BGE,1,781,Head,2,1.0,1.0,1.0,1.0,1.0,1.0
SCF-LightGCN+BGE,1,782,Head,3,0.3333333333333333,0.46927872602275644,0.3333333333333333,0.3333333333333333,0.46927872602275644,0.3333333333333333
SCF-LightGCN+BGE,1,782,Middle,1,0.0,0.0,0.0,0.0,0.0,0.0
SCF-LightGCN+BGE,1,788,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
SCF-LightGCN+BGE,1,793,Head,3,0.3333333333333333,0.2960819109658652,0.16666666666666666,0.3333333333333333,0.2960819109658652,0.16666666666666666
SCF-LightGCN+BGE,1,795,Head,2,1.0,1.0,1.0,1.0,1.0,1.0
SCF-LightGCN+BGE,1,803,Head,2,1.0,1.0,1.0,1.0,1.0,1.0
SCF-LightGCN+BGE,1,810,Head,4,1.0,1.0,1.0,1.0,1.0,1.0
SCF-LightGCN+BGE,1,810,Tail,1,0.0,0.0,0.0,0.0,0.0,0.0
SCF-LightGCN+BGE,1,811,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
SCF-LightGCN+BGE,1,813,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
SCF-LightGCN+BGE,1,821,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
SCF-LightGCN+BGE,1,822,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
SCF-LightGCN+BGE,1,825,Head,3,0.3333333333333333,0.46927872602275644,0.3333333333333333,0.6666666666666666,0.6364391809889587,0.4444444444444444
SCF-LightGCN+BGE,1,831,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
SCF-LightGCN+BGE,1,833,Head,9,0.1111111111111111,0.3391602052736161,0.2,0.1111111111111111,0.23504554941448536,0.1111111111111111
SCF-LightGCN+BGE,1,833,Middle,1,0.0,0.0,0.0,0.0,0.0,0.0
SCF-LightGCN+BGE,1,833,Unseen,1,0.0,0.0,0.0,0.0,0.0,0.0
SCF-LightGCN+BGE,1,834,Head,5,0.4,0.5531464700081437,0.4,0.6,0.6661998717660157,0.48571428571428565
SCF-LightGCN+BGE,1,837,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
SCF-LightGCN+BGE,1,840,Head,3,0.6666666666666666,0.7653606369886217,0.6666666666666666,0.6666666666666666,0.7653606369886217,0.6666666666666666
SCF-LightGCN+BGE,1,840,Tail,1,0.0,0.0,0.0,0.0,0.0,0.0
SCF-LightGCN+BGE,1,842,Head,4,0.5,0.6366824387328317,0.5,0.5,0.6366824387328317,0.5
SCF-LightGCN+BGE,1,845,Head,15,0.2,0.6843515475204855,0.52,0.26666666666666666,0.5224955967919311,0.32666666666666666
SCF-LightGCN+BGE,1,845,Middle,2,0.0,0.0,0.0,0.0,0.0,0.0
SCF-LightGCN+BGE,1,845,Tail,1,0.0,0.0,0.0,0.0,0.0,0.0
SCF-LightGCN+BGE,1,852,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
SCF-LightGCN+BGE,1,856,Head,5,0.2,0.3391602052736161,0.2,0.2,0.3391602052736161,0.2
SCF-LightGCN+BGE,1,858,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
SCF-LightGCN+BGE,1,863,Head,2,0.5,0.6131471927654584,0.5,1.0,0.8315546295836225,0.6666666666666666
SCF-LightGCN+BGE,1,863,Middle,1,0.0,0.0,0.0,0.0,0.0,0.0
SCF-LightGCN+BGE,1,867,Head,6,0.16666666666666666,0.3391602052736161,0.2,0.16666666666666666,0.30260241349881345,0.16666666666666666
SCF-LightGCN+BGE,1,869,Head,4,0.75,0.787702056960637,0.65,0.75,0.787702056960637,0.65
SCF-LightGCN+BGE,1,875,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
SCF-LightGCN+BGE,1,879,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
SCF-LightGCN+BGE,1,883,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
SCF-LightGCN+BGE,1,886,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
SCF-LightGCN+BGE,1,893,Head,3,0.3333333333333333,0.46927872602275644,0.3333333333333333,0.6666666666666666,0.617319681505689,0.4166666666666667
SCF-LightGCN+BGE,1,896,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
SCF-LightGCN+BGE,1,901,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
SCF-LightGCN+BGE,1,904,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
SCF-LightGCN+BGE,1,905,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
SCF-LightGCN+BGE,1,908,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
SCF-LightGCN+BGE,1,920,Head,2,1.0,1.0,1.0,1.0,1.0,1.0
SCF-LightGCN+BGE,1,920,Middle,1,1.0,0.43067655807339306,0.25,1.0,0.43067655807339306,0.25
SCF-LightGCN+BGE,1,928,Head,4,0.5,0.5585075862632192,0.375,0.5,0.5585075862632192,0.375
SCF-LightGCN+BGE,1,928,Middle,1,0.0,0.0,0.0,0.0,0.0,0.0
SCF-LightGCN+BGE,1,928,Unseen,1,0.0,0.0,0.0,0.0,0.0,0.0
SCF-LightGCN+BGE,1,931,Head,2,0.5,0.6131471927654584,0.5,0.5,0.6131471927654584,0.5
SCF-LightGCN+BGE,1,955,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
SCF-LightGCN+BGE,1,958,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
SCF-LightGCN+BGE,1,959,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
SCF-LightGCN+BGE,1,961,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
SCF-LightGCN+BGE,1,962,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
SCF-LightGCN+BGE,1,962,Unseen,1,0.0,0.0,0.0,0.0,0.0,0.0
SCF-LightGCN+BGE,1,972,Head,2,0.5,0.6131471927654584,0.5,0.5,0.6131471927654584,0.5
SCF-LightGCN+BGE,1,975,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
SCF-LightGCN+BGE,1,979,Head,3,0.6666666666666666,0.6713860725233041,0.5,0.6666666666666666,0.6713860725233041,0.5
SCF-LightGCN+BGE,1,979,Middle,1,0.0,0.0,0.0,0.0,0.0,0.0
SCF-LightGCN+BGE,1,982,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
SCF-LightGCN+BGE,1,984,Head,3,0.3333333333333333,0.46927872602275644,0.3333333333333333,0.3333333333333333,0.46927872602275644,0.3333333333333333
