method,mashup_id,group,positive_count,Recall@5,NDCG@5,MAP@5,Recall@10,NDCG@10,MAP@10
SCF-LightGCN+BGE,5307,Tail,1,1.0,1.0,1.0,1.0,1.0,1.0
SCF-LightGCN+BGE,5310,Middle,1,0.0,0.0,0.0,0.0,0.0,0.0
SCF-LightGCN+BGE,5310,Tail,1,0.0,0.0,0.0,0.0,0.0,0.0
SCF-LightGCN+BGE,5312,Tail,1,1.0,1.0,1.0,1.0,1.0,1.0
SCF-LightGCN+BGE,5313,Middle,1,0.0,0.0,0.0,0.0,0.0,0.0
SCF-LightGCN+BGE,5313,Unseen,1,0.0,0.0,0.0,0.0,0.0,0.0
SCF-LightGCN+BGE,5314,Middle,1,1.0,1.0,1.0,1.0,1.0,1.0
SCF-LightGCN+BGE,5323,Middle,2,0.5,0.23719771276929622,0.10000000000000002,0.8333333333333334,0.3553572372919947,0.16666666666666666
SCF-LightGCN+BGE,5327,Middle,1,1.0,1.0,1.0,1.0,1.0,1.0
SCF-LightGCN+BGE,5341,Tail,1,0.6666666666666666,0.27250978843597823,0.15,1.0,0.37285312032397194,0.18703703703703703
SCF-LightGCN+BGE,5341,Unseen,1,1.0,0.6309297535714575,0.5,1.0,0.6309297535714575,0.5
SCF-LightGCN+BGE,5342,Head,1,0.0,0.0,0.0,0.0,0.0,0.0
SCF-LightGCN+BGE,5342,Middle,1,0.0,0.0,0.0,0.0,0.0,0.0
SCF-LightGCN+BGE,5342,Unseen,1,1.0,0.8769765845238192,0.8333333333333334,1.0,0.8769765845238192,0.8333333333333334
SCF-LightGCN+BGE,5344,Middle,1,1.0,0.6666666666666666,0.5555555555555555,1.0,0.6666666666666666,0.5555555555555555
SCF-LightGCN+BGE,5344,Tail,1,1.0,0.5872865023809717,0.4444444444444444,1.0,0.5872865023809717,0.4444444444444444
SCF-LightGCN+BGE,5345,Head,4,0.5,0.5855700749881525,0.4166666666666667,0.5,0.5855700749881525,0.4166666666666667
SCF-LightGCN+BGE,5345,Tail,1,1.0,0.6309297535714575,0.5,1.0,0.6309297535714575,0.5
SCF-LightGCN+BGE,5351,Middle,1,1.0,1.0,1.0,1.0,1.0,1.0
SCF-LightGCN+BGE,5357,Middle,1,1.0,0.8769765845238192,0.8333333333333334,1.0,0.8769765845238192,0.8333333333333334
SCF-LightGCN+BGE,5357,Unseen,1,1.0,0.5436432511904858,0.38888888888888884,1.0,0.5436432511904858,0.38888888888888884
SCF-LightGCN+BGE,5362,Middle,1,1.0,0.6309297535714575,0.5,1.0,0.6309297535714575,0.5
SCF-LightGCN+BGE,5368,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
SCF-LightGCN+BGE,5368,Middle,3,0.0,0.0,0.0,0.1111111111111111,0.05214208066919516,0.015873015873015872
SCF-LightGCN+BGE,5368,Tail,1,0.0,0.0,0.0,0.0,0.0,0.0
SCF-LightGCN+BGE,5368,Unseen,1,0.0,0.0,0.0,0.0,0.0,0.0
SCF-LightGCN+BGE,5375,Head,2,0.5,0.38685280723454163,0.25,0.5,0.38685280723454163,0.25
SCF-LightGCN+BGE,5375,Middle,2,0.5,0.255111319304826,0.11666666666666665,1.0,0.47351875612299016,0.28333333333333327
SCF-LightGCN+BGE,5382,Head,37,0.12612612612612614,0.9562649741625527,0.9333333333333332,0.1711711711711712,0.7386323438348201,0.5971428571428571
SCF-LightGCN+BGE,5382,Middle,15,0.0,0.0,0.0,0.0,0.0,0.0
SCF-LightGCN+BGE,5382,Tail,5,0.0,0.0,0.0,0.0,0.0,0.0
SCF-LightGCN+BGE,5382,Unseen,5,0.0,0.0,0.0,0.0,0.0,0.0
SCF-LightGCN+BGE,5385,Head,3,0.2222222222222222,0.12788304634596673,0.049999999999999996,0.3333333333333333,0.1800251270151619,0.06587301587301587
SCF-LightGCN+BGE,5385,Middle,1,0.0,0.0,0.0,0.0,0.0,0.0
SCF-LightGCN+BGE,5391,Unseen,2,0.0,0.0,0.0,0.0,0.0,0.0
SCF-LightGCN+BGE,5392,Unseen,2,0.0,0.0,0.0,0.5,0.21373242374160484,0.07936507936507936
SCF-LightGCN+BGE,5396,Unseen,1,0.0,0.0,0.0,0.0,0.0,0.0
SCF-LightGCN+BGE,5406,Unseen,1,0.0,0.0,0.0,0.0,0.0,0.0
SCF-LightGCN+BGE,5407,Unseen,4,0.25,0.24630238874073,0.125,0.5,0.3683433950907302,0.1863095238095238
SCF-LightGCN+BGE,5411,Tail,1,0.3333333333333333,0.1289509357448472,0.06666666666666667,1.0,0.3392608536019997,0.15
SCF-LightGCN+BGE,5420,Tail,1,0.0,0.0,0.0,0.0,0.0,0.0
SCF-LightGCN+BGE,5428,Unseen,1,1.0,0.45378437204892874,0.27777777777777773,1.0,0.45378437204892874,0.27777777777777773
SCF-LightGCN+BGE,5438,Tail,3,0.6666666666666666,0.4885524136518607,0.3333333333333333,1.0,0.6302057142435973,0.44537037037037036
SCF-LightGCN+BGE,5444,Unseen,1,0.0,0.0,0.0,0.0,0.0,0.0
SCF-LightGCN+BGE,5459,Tail,1,0.0,0.0,0.0,0.0,0.0,0.0
SCF-LightGCN+BGE,5462,Unseen,1,1.0,0.47689218602446437,0.3055555555555555,1.0,0.47689218602446437,0.3055555555555555
SCF-LightGCN+BGE,5467,Unseen,2,0.0,0.0,0.0,0.0,0.0,0.0
SCF-LightGCN+BGE,5468,Unseen,1,0.0,0.0,0.0,1.0,0.34095795125822964,0.15079365079365079
SCF-LightGCN+BGE,5473,Tail,1,1.0,1.0,1.0,1.0,1.0,1.0
SCF-LightGCN+BGE,5475,Tail,1,1.0,0.5872865023809717,0.4444444444444444,1.0,0.5872865023809717,0.4444444444444444
SCF-LightGCN+BGE,5481,Tail,1,1.0,0.6309297535714575,0.5,1.0,0.6309297535714575,0.5
SCF-LightGCN+BGE,5484,Tail,1,0.0,0.0,0.0,0.6666666666666666,0.2074660532170737,0.08095238095238096
SCF-LightGCN+BGE,5489,Middle,1,1.0,1.0,1.0,1.0,1.0,1.0
SCF-LightGCN+BGE,5492,Head,30,0.14444444444444446,0.9075755242149839,0.8533333333333334,0.2111111111111111,0.7304318635839605,0.5782142857142857
SCF-LightGCN+BGE,5492,Middle,4,0.0,0.0,0.0,0.0,0.0,0.0
SCF-LightGCN+BGE,5492,Tail,1,0.0,0.0,0.0,0.0,0.0,0.0
SCF-LightGCN+BGE,5494,Tail,1,0.0,0.0,0.0,1.0,0.3301901720351122,0.1402116402116402
SCF-LightGCN+BGE,5498,Unseen,1,0.0,0.0,0.0,0.0,0.0,0.0
SCF-LightGCN+BGE,5504,Head,3,0.3333333333333333,0.46927872602275644,0.3333333333333333,0.3333333333333333,0.46927872602275644,0.3333333333333333
SCF-LightGCN+BGE,5504,Unseen,1,0.0,0.0,0.0,0.0,0.0,0.0
SCF-LightGCN+BGE,5507,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
SCF-LightGCN+BGE,5507,Tail,1,0.6666666666666666,0.2579018714896944,0.13333333333333333,1.0,0.3766376005257018,0.18888888888888888
SCF-LightGCN+BGE,5511,Middle,1,1.0,0.7539531690476383,0.6666666666666666,1.0,0.7539531690476383,0.6666666666666666
SCF-LightGCN+BGE,5511,Unseen,1,1.0,0.43067655807339306,0.25,1.0,0.43067655807339306,0.25
SCF-LightGCN+BGE,5512,Tail,1,1.0,0.5,0.3333333333333333,1.0,0.5,0.3333333333333333
SCF-LightGCN+BGE,5514,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
SCF-LightGCN+BGE,5514,Tail,1,0.0,0.0,0.0,0.0,0.0,0.0
SCF-LightGCN+BGE,5516,Middle,1,1.0,1.0,1.0,1.0,1.0,1.0
SCF-LightGCN+BGE,5522,Head,1,0.0,0.0,0.0,0.0,0.0,0.0
SCF-LightGCN+BGE,5522,Tail,1,0.0,0.0,0.0,0.0,0.0,0.0
SCF-LightGCN+BGE,5529,Middle,1,1.0,1.0,1.0,1.0,1.0,1.0
SCF-LightGCN+BGE,5537,Unseen,5,0.13333333333333333,0.10026172671638328,0.04888888888888889,0.6,0.3641187166209812,0.1873809523809524
SCF-LightGCN+BGE,5543,Unseen,1,0.0,0.0,0.0,0.0,0.0,0.0
SCF-LightGCN+BGE,5544,Unseen,1,1.0,1.0,1.0,1.0,1.0,1.0
SCF-LightGCN+BGE,5547,Unseen,1,1.0,0.6309297535714575,0.5,1.0,0.6309297535714575,0.5
SCF-LightGCN+BGE,5559,Unseen,1,0.0,0.0,0.0,1.0,0.34095795125822964,0.15079365079365079
SCF-LightGCN+BGE,5561,Unseen,1,1.0,1.0,1.0,1.0,1.0,1.0
SCF-LightGCN+BGE,5564,Unseen,1,0.0,0.0,0.0,0.0,0.0,0.0
SCF-LightGCN+BGE,5565,Unseen,1,1.0,1.0,1.0,1.0,1.0,1.0
SCF-LightGCN+BGE,5577,Tail,1,1.0,0.7103099178571526,0.611111111111111,1.0,0.7103099178571526,0.611111111111111
SCF-LightGCN+BGE,5578,Unseen,1,1.0,0.49742762323941453,0.3333333333333333,1.0,0.49742762323941453,0.3333333333333333
SCF-LightGCN+BGE,5579,Unseen,1,1.0,0.5872865023809717,0.4444444444444444,1.0,0.5872865023809717,0.4444444444444444
SCF-LightGCN+BGE,5581,Unseen,1,0.0,0.0,0.0,1.0,0.34095795125822964,0.15079365079365079
SCF-LightGCN+BGE,5583,Unseen,1,0.0,0.0,0.0,0.0,0.0,0.0
SCF-LightGCN+BGE,5585,Unseen,1,1.0,0.6309297535714575,0.5,1.0,0.6309297535714575,0.5
SCF-LightGCN+BGE,5589,Unseen,1,1.0,0.6309297535714575,0.5,1.0,0.6309297535714575,0.5
SCF-LightGCN+BGE,5599,Unseen,1,0.0,0.0,0.0,0.0,0.0,0.0
SCF-LightGCN+BGE,5600,Unseen,1,0.0,0.0,0.0,0.0,0.0,0.0
SCF-LightGCN+BGE,5604,Unseen,1,0.0,0.0,0.0,0.0,0.0,0.0
SCF-LightGCN+BGE,5605,Unseen,1,1.0,0.43067655807339306,0.25,1.0,0.43067655807339306,0.25
SCF-LightGCN+BGE,5609,Unseen,1,0.0,0.0,0.0,0.0,0.0,0.0
SCF-LightGCN+BGE,5610,Unseen,1,1.0,0.40146072418082546,0.21666666666666667,1.0,0.40146072418082546,0.21666666666666667
SCF-LightGCN+BGE,5612,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
SCF-LightGCN+BGE,5612,Unseen,1,0.0,0.0,0.0,1.0,0.3333333333333333,0.14285714285714285
SCF-LightGCN+BGE,5615,Unseen,1,0.0,0.0,0.0,0.0,0.0,0.0
SCF-LightGCN+BGE,5616,Unseen,1,0.0,0.0,0.0,0.0,0.0,0.0
SCF-LightGCN+BGE,5619,Unseen,1,0.0,0.0,0.0,1.0,0.3562071871080222,0.16666666666666666
SCF-LightGCN+BGE,5643,Unseen,1,1.0,0.7539531690476383,0.6666666666666666,1.0,0.7539531690476383,0.6666666666666666
SCF-LightGCN+BGE,5648,Unseen,1,1.0,1.0,1.0,1.0,1.0,1.0
SCF-LightGCN+BGE,5652,Head,16,0.08333333333333333,0.3828952311110634,0.22666666666666666,0.1875,0.36954362890943376,0.17706349206349206
SCF-LightGCN+BGE,5652,Middle,3,0.0,0.0,0.0,0.0,0.0,0.0
SCF-LightGCN+BGE,5652,Unseen,2,0.0,0.0,0.0,0.0,0.0,0.0
SCF-LightGCN+BGE,5661,Unseen,1,1.0,0.5,0.3333333333333333,1.0,0.5,0.3333333333333333
SCF-LightGCN+BGE,5663,Unseen,1,1.0,0.46821178934684693,0.3,1.0,0.46821178934684693,0.3
SCF-LightGCN+BGE,5674,Unseen,2,0.5,0.255111319304826,0.11666666666666665,0.5,0.255111319304826,0.11666666666666665
SCF-LightGCN+BGE,5689,Tail,1,1.0,1.0,1.0,1.0,1.0,1.0
SCF-LightGCN+BGE,5696,Unseen,1,1.0,0.5872865023809717,0.4444444444444444,1.0,0.5872865023809717,0.4444444444444444
SCF-LightGCN+BGE,5697,Middle,1,1.0,0.6309297535714575,0.5,1.0,0.6309297535714575,0.5
SCF-LightGCN+BGE,5697,Unseen,1,1.0,0.5,0.3333333333333333,1.0,0.5,0.3333333333333333
SCF-LightGCN+BGE,5712,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
SCF-LightGCN+BGE,5712,Unseen,1,0.0,0.0,0.0,0.0,0.0,0.0
SCF-LightGCN+BGE,5724,Unseen,2,1.0,0.5706417189553201,0.4166666666666667,1.0,0.5706417189553201,0.4166666666666667
SCF-LightGCN+BGE,5725,Unseen,1,0.0,0.0,0.0,0.0,0.0,0.0
SCF-LightGCN+BGE,5734,Head,1,0.0,0.0,0.0,0.0,0.0,0.0
SCF-LightGCN+BGE,5736,Head,2,0.5,0.6131471927654584,0.5,0.5,0.6131471927654584,0.5
SCF-LightGCN+BGE,5737,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
SCF-LightGCN+BGE,5738,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
SCF-LightGCN+BGE,5739,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
SCF-LightGCN+BGE,5740,Head,1,1.0,0.7539531690476383,0.6666666666666666,1.0,0.7539531690476383,0.6666666666666666
SCF-LightGCN+BGE,5742,Head,2,0.5,0.6131471927654584,0.5,0.5,0.6131471927654584,0.5
SCF-LightGCN+BGE,5744,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
SCF-LightGCN+BGE,5744,Middle,1,0.0,0.0,0.0,0.0,0.0,0.0
SCF-LightGCN+BGE,5764,Head,2,0.5,0.6131471927654584,0.5,0.5,0.6131471927654584,0.5
SCF-LightGCN+BGE,5766,Head,1,0.3333333333333333,0.1289509357448472,0.06666666666666667,1.0,0.3304608367793861,0.1416666666666667
SCF-LightGCN+BGE,5769,Head,2,1.0,0.9197207891481876,0.8333333333333334,1.0,0.9197207891481876,0.8333333333333334
SCF-LightGCN+BGE,5770,Head,1,1.0,0.5495707714591522,0.39999999999999997,1.0,0.5495707714591522,0.39999999999999997
SCF-LightGCN+BGE,5771,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
SCF-LightGCN+BGE,5778,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
SCF-LightGCN+BGE,5780,Head,2,0.0,0.0,0.0,0.5,0.21840743681816419,0.08333333333333333
SCF-LightGCN+BGE,5781,Head,1,0.0,0.0,0.0,0.0,0.0,0.0
SCF-LightGCN+BGE,5784,Middle,1,0.0,0.0,0.0,1.0,0.3350017990756948,0.14484126984126985
SCF-LightGCN+BGE,5789,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
SCF-LightGCN+BGE,5793,Middle,1,1.0,0.7539531690476383,0.6666666666666666,1.0,0.7539531690476383,0.6666666666666666
SCF-LightGCN+BGE,5795,Middle,1,0.0,0.0,0.0,0.0,0.0,0.0
SCF-LightGCN+BGE,5801,Head,3,1.0,1.0,1.0,1.0,1.0,1.0
SCF-LightGCN+BGE,5802,Head,1,0.0,0.0,0.0,0.0,0.0,0.0
SCF-LightGCN+BGE,5802,Tail,1,0.0,0.0,0.0,0.0,0.0,0.0
SCF-LightGCN+BGE,5807,Tail,1,0.0,0.0,0.0,0.0,0.0,0.0
SCF-LightGCN+BGE,5822,Head,1,0.0,0.0,0.0,0.0,0.0,0.0
SCF-LightGCN+BGE,5826,Head,1,0.0,0.0,0.0,0.0,0.0,0.0
SCF-LightGCN+BGE,5835,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
SCF-LightGCN+BGE,5842,Head,2,0.0,0.0,0.0,0.16666666666666666,0.06152523225985606,0.018518518518518517
SCF-LightGCN+BGE,5842,Unseen,1,0.0,0.0,0.0,0.0,0.0,0.0
SCF-LightGCN+BGE,5850,Head,1,0.0,0.0,0.0,0.0,0.0,0.0
SCF-LightGCN+BGE,5853,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
SCF-LightGCN+BGE,5853,Middle,1,1.0,0.6309297535714575,0.5,1.0,0.6309297535714575,0.5
SCF-LightGCN+BGE,5857,Head,2,1.0,1.0,1.0,1.0,1.0,1.0
SCF-LightGCN+BGE,5861,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
SCF-LightGCN+BGE,5863,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
SCF-LightGCN+BGE,5866,Head,2,0.3333333333333333,0.16708861178062903,0.075,1.0,0.4376712547055306,0.23505291005291004
SCF-LightGCN+BGE,5872,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
SCF-LightGCN+BGE,5873,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
SCF-LightGCN+BGE,5878,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
SCF-LightGCN+BGE,5878,Middle,1,1.0,0.6309297535714575,0.5,1.0,0.6309297535714575,0.5
SCF-LightGCN+BGE,5883,Head,2,1.0,1.0,1.0,1.0,1.0,1.0
SCF-LightGCN+BGE,5898,Head,2,1.0,1.0,1.0,1.0,1.0,1.0
SCF-LightGCN+BGE,5900,Head,2,1.0,0.9464805260987917,0.8888888888888888,1.0,0.9464805260987917,0.8888888888888888
SCF-LightGCN+BGE,5907,Head,2,0.5,0.6131471927654584,0.5,0.5,0.6131471927654584,0.5
SCF-LightGCN+BGE,5909,Head,6,0.16666666666666666,0.3391602052736162,0.20000000000000004,0.3333333333333333,0.39394393030359137,0.20401234567901236
SCF-LightGCN+BGE,5909,Middle,1,0.0,0.0,0.0,0.0,0.0,0.0
SCF-LightGCN+BGE,5913,Middle,1,1.0,0.6309297535714575,0.5,1.0,0.6309297535714575,0.5
SCF-LightGCN+BGE,5916,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
SCF-LightGCN+BGE,5918,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
SCF-LightGCN+BGE,5918,Middle,1,0.0,0.0,0.0,0.0,0.0,0.0
SCF-LightGCN+BGE,5919,Unseen,1,1.0,1.0,1.0,1.0,1.0,1.0
SCF-LightGCN+BGE,5921,Head,7,0.3333333333333333,0.5544857127389559,0.37777777777777777,0.5238095238095238,0.5700549809585133,0.3603174603174603
SCF-LightGCN+BGE,5921,Middle,1,0.0,0.0,0.0,0.0,0.0,0.0
SCF-LightGCN+BGE,5925,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
SCF-LightGCN+BGE,5931,Unseen,1,0.0,0.0,0.0,0.0,0.0,0.0
SCF-LightGCN+BGE,5933,Head,3,0.3333333333333333,0.46927872602275644,0.3333333333333333,0.3333333333333333,0.46927872602275644,0.3333333333333333
SCF-LightGCN+BGE,5936,Head,2,1.0,0.9464805260987917,0.8888888888888888,1.0,0.9464805260987917,0.8888888888888888
SCF-LightGCN+BGE,5937,Middle,2,1.0,0.8772153153380492,0.75,1.0,0.8772153153380492,0.75
SCF-LightGCN+BGE,5941,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
SCF-LightGCN+BGE,5952,Head,1,1.0,0.47689218602446437,0.3055555555555555,1.0,0.47689218602446437,0.3055555555555555
SCF-LightGCN+BGE,5955,Head,5,0.6,0.6498542336430092,0.47333333333333333,1.0,0.8774809689081812,0.7325925925925926
SCF-LightGCN+BGE,5955,Middle,2,1.0,0.6330073232716028,0.4666666666666666,1.0,0.6330073232716028,0.4666666666666666
SCF-LightGCN+BGE,5958,Head,2,1.0,1.0,1.0,1.0,1.0,1.0
SCF-LightGCN+BGE,5960,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
SCF-LightGCN+BGE,5964,Head,6,0.6666666666666666,0.8588860742674153,0.7733333333333334,0.7222222222222222,0.7966716048970736,0.6753086419753086
SCF-LightGCN+BGE,5966,Head,1,0.6666666666666666,0.2579018714896944,0.13333333333333333,1.0,0.3630568304182707,0.17500000000000002
SCF-LightGCN+BGE,5966,Middle,1,1.0,1.0,1.0,1.0,1.0,1.0
SCF-LightGCN+BGE,5967,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
SCF-LightGCN+BGE,5974,Head,2,1.0,0.8772153153380492,0.75,1.0,0.8772153153380492,0.75
SCF-LightGCN+BGE,5974,Middle,1,0.0,0.0,0.0,0.0,0.0,0.0
SCF-LightGCN+BGE,5974,Tail,1,0.0,0.0,0.0,0.0,0.0,0.0
SCF-LightGCN+BGE,5978,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
SCF-LightGCN+BGE,5985,Middle,1,0.0,0.0,0.0,0.3333333333333333,0.1111111111111111,0.047619047619047616
SCF-LightGCN+BGE,5989,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
SCF-LightGCN+BGE,5990,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
SCF-LightGCN+BGE,5991,Head,2,0.5,0.31916484206328727,0.18055555555555555,1.0,0.5375722788814513,0.34722222222222215
SCF-LightGCN+BGE,5992,Head,1,1.0,0.7103099178571526,0.611111111111111,1.0,0.7103099178571526,0.611111111111111
SCF-LightGCN+BGE,5993,Unseen,1,0.0,0.0,0.0,1.0,0.31546487678572877,0.125
SCF-LightGCN+BGE,6000,Head,1,0.3333333333333333,0.1289509357448472,0.06666666666666667,1.0,0.366422393816862,0.17777777777777778
SCF-LightGCN+BGE,6001,Head,2,1.0,0.9197207891481876,0.8333333333333334,1.0,0.9197207891481876,0.8333333333333334
SCF-LightGCN+BGE,6002,Head,2,0.6666666666666666,0.6922130970218904,0.5666666666666667,1.0,0.8211640327667378,0.65
SCF-LightGCN+BGE,6005,Head,1,1.0,0.5,0.3333333333333333,1.0,0.5,0.3333333333333333
SCF-LightGCN+BGE,6008,Head,3,1.0,0.9060254355346823,0.8055555555555555,1.0,0.9060254355346823,0.8055555555555555
SCF-LightGCN+BGE,6010,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
SCF-LightGCN+BGE,6017,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
SCF-LightGCN+BGE,6025,Head,2,0.5,0.6131471927654584,0.5,0.5,0.6131471927654584,0.5
SCF-LightGCN+BGE,6028,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
SCF-LightGCN+BGE,6042,Head,1,1.0,0.6309297535714575,0.5,1.0,0.6309297535714575,0.5
SCF-LightGCN+BGE,6046,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
SCF-LightGCN+BGE,6047,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
SCF-LightGCN+BGE,6059,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
SCF-LightGCN+BGE,6059,Middle,1,1.0,0.6309297535714575,0.5,1.0,0.6309297535714575,0.5
SCF-LightGCN+BGE,6066,Head,2,0.5,0.6131471927654584,0.5,0.5,0.6131471927654584,0.5
SCF-LightGCN+BGE,6076,Head,1,0.3333333333333333,0.16666666666666666,0.1111111111111111,0.3333333333333333,0.16666666666666666,0.1111111111111111
SCF-LightGCN+BGE,6083,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
SCF-LightGCN+BGE,6087,Head,5,0.6,0.6547474394553392,0.47555555555555556,0.6,0.6547474394553392,0.47555555555555556
SCF-LightGCN+BGE,6088,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
SCF-LightGCN+BGE,6089,Head,5,0.6,0.6242708835600316,0.43111111111111117,0.8000000000000002,0.7353041955210342,0.5406349206349207
SCF-LightGCN+BGE,6095,Head,4,1.0,0.970553062154503,0.9249999999999999,1.0,0.970553062154503,0.9249999999999999
SCF-LightGCN+BGE,6102,Head,4,0.5,0.4804974712455936,0.3333333333333333,0.5,0.4804974712455936,0.3333333333333333
SCF-LightGCN+BGE,6116,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
SCF-LightGCN+BGE,6121,Head,1,0.0,0.0,0.0,0.0,0.0,0.0
SCF-LightGCN+BGE,6123,Head,3,0.6666666666666666,0.7039180890341347,0.5555555555555555,0.6666666666666666,0.7039180890341347,0.5555555555555555
SCF-LightGCN+BGE,6129,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
SCF-LightGCN+BGE,6130,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
SCF-LightGCN+BGE,6142,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
SCF-LightGCN+BGE,6145,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
SCF-LightGCN+BGE,6148,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
SCF-LightGCN+BGE,6155,Head,2,0.5,0.6131471927654584,0.5,0.5,0.6131471927654584,0.5
SCF-LightGCN+BGE,6158,Head,1,0.0,0.0,0.0,0.0,0.0,0.0
SCF-LightGCN+BGE,6160,Head,2,1.0,1.0,1.0,1.0,1.0,1.0
SCF-LightGCN+BGE,6168,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
SCF-LightGCN+BGE,6174,Middle,1,0.0,0.0,0.0,0.6666666666666666,0.2298468401471185,0.10317460317460318
SCF-LightGCN+BGE,6178,Middle,1,1.0,0.5872865023809717,0.4444444444444444,1.0,0.5872865023809717,0.4444444444444444
SCF-LightGCN+BGE,6179,Head,3,0.1111111111111111,0.06736911550018253,0.027777777777777776,0.3333333333333333,0.16154709740673517,0.052469135802469126
SCF-LightGCN+BGE,6194,Head,3,0.3333333333333333,0.46927872602275644,0.3333333333333333,0.5555555555555555,0.5657147021370103,0.38580246913580246
SCF-LightGCN+BGE,6205,Head,1,0.3333333333333333,0.14355885269113103,0.08333333333333333,1.0,0.3810303107631458,0.19444444444444442
SCF-LightGCN+BGE,6218,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
SCF-LightGCN+BGE,6222,Unseen,1,0.0,0.0,0.0,0.0,0.0,0.0
SCF-LightGCN+BGE,6227,Head,2,0.3333333333333333,0.1760454150483939,0.08333333333333333,0.5,0.24052088292081752,0.10416666666666667
SCF-LightGCN+BGE,6228,Head,1,1.0,0.6309297535714575,0.5,1.0,0.6309297535714575,0.5
SCF-LightGCN+BGE,6228,Middle,1,1.0,0.5,0.3333333333333333,1.0,0.5,0.3333333333333333
SCF-LightGCN+BGE,6229,Head,3,0.5555555555555555,0.5903065877143249,0.4222222222222222,0.8888888888888888,0.7503109007081159,0.5544973544973545
SCF-LightGCN+BGE,6230,Head,1,0.0,0.0,0.0,0.0,0.0,0.0
SCF-LightGCN+BGE,6232,Head,1,0.3333333333333333,0.1289509357448472,0.06666666666666667,0.6666666666666666,0.2400620468559583,0.11428571428571428
SCF-LightGCN+BGE,6236,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
SCF-LightGCN+BGE,6239,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
SCF-LightGCN+BGE,6246,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
SCF-LightGCN+BGE,6254,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
SCF-LightGCN+BGE,6255,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
SCF-LightGCN+BGE,6265,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
SCF-LightGCN+BGE,6269,Head,5,0.3333333333333333,0.31424799145091087,0.1711111111111111,0.4000000000000001,0.3545184256840756,0.19333333333333333
SCF-LightGCN+BGE,6273,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
SCF-LightGCN+BGE,6276,Head,5,0.20000000000000004,0.3391602052736162,0.20000000000000004,0.4000000000000001,0.45019351723461876,0.25476190476190474
SCF-LightGCN+BGE,6292,Head,3,0.6666666666666666,0.7653606369886217,0.6666666666666666,0.6666666666666666,0.7653606369886217,0.6666666666666666
SCF-LightGCN+BGE,6298,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
SCF-LightGCN+BGE,6301,Middle,1,0.0,0.0,0.0,0.0,0.0,0.0
SCF-LightGCN+BGE,6305,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
SCF-LightGCN+BGE,6312,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
